meeting_key,session_key,driver_number,lap_number,date_start,duration_sector_1,duration_sector_2,duration_sector_3,i1_speed,i2_speed,is_pit_out_lap,lap_duration,segments_sector_1,segments_sector_2,segments_sector_3,st_speed
1222,9206,81,2,2023-10-20T17:34:03.609000+00:00,27.363,40.183,32.64,216.0,184,False,100.186,"[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2051, 2049, 0]",315
1222,9206,10,3,2023-10-20T17:34:05.906000+00:00,40.594,55.596,48.825,126.0,103,False,145.015,"[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049]",245
1222,9206,55,3,2023-10-20T17:34:11.953000+00:00,27.213,40.278,32.669,,180,False,100.16,"[None, 2049, 2049, 2051, 2051, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2048]","[2049, 2049, 2051, 2049, 2049, 2048, 2049]",295
1222,9206,24,3,2023-10-20T17:34:19.015000+00:00,36.145,58.633,56.685,144.0,126,False,151.463,"[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",277
1222,9206,18,3,2023-10-20T17:34:27.359000+00:00,37.007,52.359,65.89,138.0,112,False,155.256,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",205
1222,9206,4,1,2023-10-20T17:34:27.468000+00:00,,48.524,54.158,160.0,130,True,,"[2064, 2064, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049]",269
1222,9206,77,3,2023-10-20T17:34:29.968000+00:00,37.357,57.409,63.04,136.0,104,False,157.806,"[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049]",235
1222,9206,3,3,2023-10-20T17:34:36.890000+00:00,37.555,57.129,63.625,140.0,121,False,158.309,"[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",139
1222,9206,23,1,2023-10-20T17:34:44.343000+00:00,,45.771,49.482,178.0,155,True,,"[2064, 2064, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049]",298
1222,9206,44,3,2023-10-20T17:34:45.718000+00:00,41.313,59.061,60.04,120.0,115,False,160.414,"[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 0]",185
1222,9206,11,3,2023-10-20T17:34:51.140000+00:00,40.511,65.752,53.489,116.0,107,False,159.752,"[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049]",153
1222,9206,22,3,2023-10-20T17:34:58.311000+00:00,44.184,62.437,60.356,114.0,98,False,166.977,"[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",259
1222,9206,16,3,2023-10-20T17:35:07.936000+00:00,27.167,40.311,33.055,215.0,183,False,100.533,"[None, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2048]",296
1222,9206,31,3,2023-10-20T17:35:10.218000+00:00,39.684,59.879,60.852,140.0,49,False,160.415,"[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",194
1222,9206,14,3,2023-10-20T17:35:21.014000+00:00,36.693,49.311,51.881,158.0,145,False,137.885,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",257
1222,9206,2,2,2023-10-20T17:35:41.889000+00:00,27.621,40.223,33.353,212.0,181,False,101.197,"[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 0]",318
1222,9206,81,3,2023-10-20T17:35:43.498000+00:00,41.416,59.019,45.058,142.0,122,False,145.493,"[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049]",206
1222,9206,55,4,2023-10-20T17:35:52.123000+00:00,42.679,66.222,48.275,136.0,113,False,157.176,"[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 0]",158
1222,9206,63,4,2023-10-20T17:36:01.998000+00:00,26.901,39.886,32.629,215.0,184,False,99.416,"[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2048, 2049, 2049, 2048, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 0]",313
1222,9206,27,4,2023-10-20T17:36:12.841000+00:00,27.131,39.686,32.435,211.0,184,False,99.252,"[None, 2049, 2049, 2049, 2049, 2048]","[2048, 2049, 2048, 2049, 2049, 2049, 2048, 2049]","[2048, 2051, 2049, 2049, 2049, 2049, 0]",318
1222,9206,1,4,2023-10-20T17:36:24.122000+00:00,26.2,39.172,32.315,225.0,179,False,97.687,"[2049, 2049, 2049, 2049, 2049, 2051]","[2051, 2051, 2051, 2051, 2051, 2051, 2049, 2049]","[2048, 2049, 2049, 2051, 2051, 2049, 0]",322
1222,9206,10,4,2023-10-20T17:36:30.997000+00:00,26.949,40.347,33.01,220.0,175,False,100.306,"[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2048, 0]",312
1222,9206,4,2,2023-10-20T17:36:39.419000+00:00,26.827,39.795,32.295,222.0,188,False,98.917,"[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2051, 2049, 0]",316
1222,9206,20,4,2023-10-20T17:36:45.200000+00:00,26.693,39.484,32.786,220.0,183,False,98.963,"[2049, 2048, 2049, 2049, 2051, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2048, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 0]",322
1222,9206,16,4,2023-10-20T17:36:48.497000+00:00,51.436,69.39,52.833,149.0,111,False,173.659,"[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049]",159
1222,9206,24,4,2023-10-20T17:36:50.622000+00:00,27.143,40.159,32.63,215.0,187,False,99.932,"[None, 2048, 2051, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2048, 2048, 2049]","[2049, 2049, 2051, 2051, 2049, 2048, 2048]",294
1222,9206,23,2,2023-10-20T17:36:54.966000+00:00,27.437,39.877,33.016,217.0,183,False,100.33,"[2049, 2051, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049]",319
1222,9206,18,4,2023-10-20T17:37:02.700000+00:00,26.968,39.941,33.031,208.0,185,False,99.94,"[None, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2048, 2049]",318
1222,9206,77,4,2023-10-20T17:37:07.840000+00:00,26.751,39.474,32.484,217.0,186,False,98.709,"[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2051]","[2049, 2049, 2048, 2049, 2049, 2048, 0]",318
1222,9206,3,4,2023-10-20T17:37:15.293000+00:00,27.021,40.049,32.648,212.0,183,False,99.718,"[2049, 2048, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2048, 2048, 2049, 2049, 2048]","[2049, 2048, 2049, 2049, 2049, 2048, 0]",319
1222,9206,2,3,2023-10-20T17:37:23.043000+00:00,40.955,55.635,53.355,146.0,74,False,149.945,"[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",286
1222,9206,44,4,2023-10-20T17:37:26.262000+00:00,26.335,40.0,32.268,222.0,163,False,98.603,"[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2051, 2049, 2049, 2049, 2048]","[2048, 2049, 2049, 2049, 2051, 2049, 0]",315
1222,9206,11,4,2023-10-20T17:37:30.996000+00:00,26.511,39.652,32.557,222.0,182,False,98.72,"[2051, 2048, 2049, 2051, 2049, 2049]","[2049, 2049, 2051, 2049, 2051, 2051, 2049, 2048]","[2049, 2049, 2049, 2051, 2049, 2048, 0]",323
